Time Step,Train MAE,Train MSE,Train RMSE,Train R2,Validation MAE,Validation MSE,Validation RMSE,Validation R2,Test MAE,Test MSE,Test RMSE,Test R2
0,0.03182994229443685,0.003425770140799678,0.05853007894065818,0.9446528014634088,0.018956282135801313,0.0015795121212136486,0.03974307639342542,0.8440486776960876,0.02657510090756196,0.00259549874361801,0.050946037565428086,0.9446169223857018
1,0.04046289225069393,0.005471792907744111,0.07397156823904784,0.9115969852124021,0.02400634686972113,0.002302332933814092,0.047982631584919264,0.7726817916811748,0.03384531516049857,0.0041071141662779405,0.0640867706026598,0.9123618734255361
2,0.037844705159353474,0.004899699221800122,0.06999785155131635,0.9208398069768773,0.023537428178293674,0.002493953462479286,0.049939498019896895,0.7537623580000009,0.03177805818903178,0.0037774990999089545,0.06146136265906374,0.9193951963799798
3,0.045193066004007756,0.006611549701022234,0.08131143647127527,0.893182922701405,0.02719278369449028,0.0028518560879172076,0.05340277228681305,0.718425251723033,0.03765250831641951,0.004929367577009631,0.07020945503997043,0.8948162909475307
4,0.045567056753966474,0.0071955461418491615,0.08482656507161634,0.8837477984441874,0.025015278278928594,0.0030190101112257547,0.0549455194827181,0.7019214904582209,0.03774629373400965,0.005453896789711744,0.07385050297534705,0.8836232939725285
5,0.04485556659280113,0.007081173221082246,0.08414970719546352,0.88559562258087,0.02711074391788134,0.0037403897582960802,0.06115872593748238,0.6306968962732107,0.03820518627611012,0.005637033806239011,0.07508018251335709,0.8797145088907915
6,0.048581327090047643,0.008341879733560008,0.09133389148372037,0.8652274803020095,0.026846692334662258,0.0038363026312456198,0.06193789333877622,0.6212270484882156,0.041107053467950475,0.006546346334045231,0.08090949470887351,0.8603097026764795
7,0.050077658285922436,0.008929687196212932,0.09449702215526652,0.8557307846687329,0.026688972665262434,0.003791881657243058,0.061578256367349815,0.6256129025381385,0.04199454380924252,0.006894487420061839,0.08303305016715837,0.8528790284189864
8,0.054693189302573435,0.010415047635332589,0.1020541407064534,0.8317331036383402,0.030809870645560008,0.004111799422381898,0.06412331418744588,0.5940261879875852,0.04537742816110674,0.007786511808654203,0.08824121377595734,0.8338421242528342
9,0.05324672647952581,0.010065516777366319,0.10032704908132362,0.8373801707197319,0.028138230515433023,0.004077478685789935,0.0638551382880809,0.5974148066515865,0.04427736121432022,0.007661576786925936,0.08753043348987788,0.836506306415187
10,0.05813769109431402,0.011967779623306569,0.10939734742353933,0.8066469588941249,0.030133456632804517,0.0040500635580395326,0.0636401096639496,0.6001216079267302,0.04805502364380228,0.008873755864952974,0.09420061499243503,0.8106374873725974
11,0.05988652747224926,0.012679903125723826,0.11260507593232122,0.7951417919428712,0.030417720151422353,0.003919536080082432,0.06260619841583126,0.6130092085367687,0.049390125704562776,0.009291022294529272,0.09638994913645961,0.8017322170599248
12,0.05733876969472477,0.011898311237553912,0.10907938044174029,0.8077692692260366,0.029323525741040135,0.004345795509575707,0.06592264792600269,0.5709233801426626,0.04751679835718485,0.008909341274846282,0.09438930699420503,0.8098770437281759
13,0.060772050331995384,0.013177007378306174,0.11479114677668384,0.7871103268350658,0.030760964179817336,0.004421376563450083,0.06649343248359256,0.5634636422817798,0.05006572082526311,0.009722080579177906,0.0986006114543815,0.7925342711400563
14,0.060436749851876206,0.013135905455985468,0.11461197780330583,0.7877739238718352,0.02906891407451569,0.004334248422975002,0.06583500909831336,0.5720722464225994,0.04987479014816162,0.009764711065890686,0.09881655259059935,0.7916262758473817
15,0.06405153380126023,0.01453916120984027,0.12057844421719942,0.7651017283195785,0.030687897999601168,0.004416769454140252,0.06645878011324202,0.5639321557859494,0.05286726849730975,0.010677517578985439,0.10333207429924862,0.7721504743565809
16,0.062038184207945386,0.01373289674351047,0.11718744277229737,0.7781265551077641,0.029403036671684184,0.004006901582542461,0.06330009148921083,0.6044027849170911,0.05084161087745833,0.009987654977431884,0.09993825582544397,0.7868755734163569
