Time Step,Train MAE,Train MSE,Train RMSE,Train R2,Validation MAE,Validation MSE,Validation RMSE,Validation R2,Test MAE,Test MSE,Test RMSE,Test R2
0,0.02883911808474347,0.00278175013230255,0.05274229927015459,0.9472558227189752,0.024165071930595236,0.002480820810258745,0.049807838843486725,0.9328783354708232,0.025256474189929143,0.002192357144928723,0.04682261360634114,0.951767240944032
1,0.0339564035874635,0.003934092170416135,0.06272234187605032,0.9254485163666176,0.027931859499760563,0.0033085035735704554,0.05751959295379667,0.9102665748522795,0.029682611941373158,0.003068997935687361,0.055398537306388884,0.9324807829245886
2,0.03682310678887584,0.004708304923382686,0.06861708914973504,0.9108138599344162,0.031065600319399762,0.004089614010881609,0.06395008999901101,0.8888687821008285,0.03304332717715072,0.003862834778424393,0.06215170776756173,0.9150160458245892
3,0.038785625918513894,0.005276349199393354,0.07263848290949745,0.9000765670833564,0.030654609464326396,0.0041291944193348265,0.06425880810702006,0.8876588225010468,0.033558923832878784,0.00402282189549037,0.06342571951101833,0.9114962634354141
4,0.03936243941731228,0.005466041761948951,0.07393268398989009,0.8964904765978161,0.031380954321075606,0.004271400142898709,0.06535594956007226,0.8837371546373302,0.03429215608373071,0.004237126401646871,0.065093213176543,0.9067814761417632
5,0.04038551651921527,0.005779581362931766,0.07602355794707168,0.8905502883629264,0.0320246742591472,0.0044568107896188385,0.06675934982920997,0.8786921565199134,0.03517296934938236,0.004521467909503824,0.06724186128821706,0.9005258459996583
6,0.04022362891735469,0.005727338436413006,0.07567918099723996,0.8915368144463692,0.031791872290499505,0.004383161077993123,0.06620544598439862,0.8807067131610754,0.034886712209340115,0.004486421748928945,0.06698075655685702,0.901296875949206
7,0.04029377770477096,0.0057138726754728765,0.07559016255752382,0.8917912020175619,0.03128248106348301,0.004132590500034721,0.06428522769684122,0.8875277985328042,0.03502120063098852,0.004445798249249486,0.06667681942961501,0.9021906096533983
8,0.04014048662092864,0.005670973831633536,0.07530586850726532,0.8926035824016423,0.03038298854913579,0.004033752337344814,0.06351182832626387,0.8902177688423747,0.034569361795769055,0.004327983588519461,0.06578741208255164,0.9047825806547456
9,0.03968312983458433,0.005559016110343758,0.07455880974334125,0.8947239286454859,0.030782629461130414,0.004131167921839566,0.06427416216365303,0.8875665152896101,0.03432257750842345,0.004335116800128953,0.06584160386965791,0.9046253729795756
10,0.03946065520347206,0.005542709387347983,0.07444937466055698,0.8950334891258134,0.03017177708839972,0.00400441450952192,0.06328044334169855,0.8910162244555013,0.034591827378242825,0.004425483679962095,0.06652430894013177,0.9026349388320682
11,0.039423502882507046,0.005547358207032396,0.07448058946485585,0.8949471060141858,0.02985925637982085,0.0038912145850444574,0.062379600712448115,0.8940970631477921,0.0344375270608522,0.004381268681254533,0.06619115259046734,0.9036034446189817
12,0.03925994586351494,0.005543214601481953,0.07445276758779322,0.8950279753152837,0.030017183102124183,0.003917432555538196,0.06258939651041698,0.8933835172836646,0.03394706393099647,0.004273395677162315,0.06537121443848443,0.9059721883542908
13,0.039248412459155606,0.005551105117999275,0.07450573882594062,0.8948812529020879,0.02999369606656759,0.004016681695887441,0.06337729637565365,0.890682361844065,0.034055123228082816,0.00437558827848525,0.06614822959448916,0.9037188379917628
14,0.03945284106179823,0.005538760247544922,0.07442284761781776,0.895117383462458,0.02983782054317692,0.00392330477243189,0.06263628958065676,0.8932236947334974,0.03423290222787627,0.004340332522299426,0.06588120006723788,0.9044899253684076
15,0.03989747574049208,0.005625858517422665,0.07500572323111526,0.8934697009156121,0.029699328540074715,0.0037810427702229415,0.061490184340453405,0.8970942015377326,0.034748367265268136,0.004397076051325091,0.06631045205188313,0.9032370886455775
16,0.039314740239172495,0.005612763716035527,0.07491838036180125,0.8937183484982595,0.030457030506390183,0.004112273703216664,0.06412701227420987,0.8880698839265124,0.03384595158583525,0.004281720605382155,0.06543485772416835,0.9057737991702294
17,0.03949032052749163,0.005611076539511024,0.0749071194180568,0.893749514073722,0.029230542496267664,0.0037718862388132547,0.061415683980667796,0.8973308589523907,0.03388941582323318,0.004229683338146535,0.06503601570012214,0.9069201069485566
18,0.038615663946664894,0.005363965164212218,0.07323909587243836,0.8984256628788879,0.029211143192337703,0.003662567977120561,0.06051915380373854,0.900321601133424,0.033853420995005,0.004294296183248321,0.06553087961601249,0.9055002006928567
19,0.03898413089395997,0.005485902486867124,0.07406687847389766,0.896115064550941,0.02898190805581817,0.0036832319779892555,0.06068963649577459,0.899763401169569,0.03374167817829111,0.0042786375509949355,0.06541129528602026,0.9058470176879769
20,0.03859562327818568,0.005412787869588633,0.07357165126316409,0.8975079392748754,0.028799236832730973,0.0035624834905961552,0.0596865436308399,0.9029693018719956,0.03405319063534788,0.0043053339210350405,0.06561504340496195,0.9052616350828577
21,0.039055894314666585,0.0055412621593449235,0.07443965448163313,0.8950991345208812,0.02925443773414551,0.0037637367042701853,0.06134930076431341,0.8972688095549685,0.03411547786468775,0.004410584751988757,0.06641223345129087,0.9029471573015351
22,0.03971921548945509,0.00569500615655429,0.075465264569564,0.8922284072657201,0.030010031514494037,0.003896657520560595,0.06242321299453109,0.8933151518928135,0.03507041865404181,0.004605827148475974,0.06786624454377872,0.898651615560485
23,0.04027351723394423,0.005895196456554629,0.07678018270722355,0.8884865101928261,0.03213813726514389,0.004491120837731404,0.06701582527829829,0.876631803325306,0.03582866389839218,0.004865710325863936,0.06975464375841896,0.8929331132042486
