Time Step,Train MAE,Train MSE,Train RMSE,Train R2,Validation MAE,Validation MSE,Validation RMSE,Validation R2,Test MAE,Test MSE,Test RMSE,Test R2
0,0.028132993055361197,0.002398282818052381,0.04897226580476322,0.9485169277360734,0.03454963952128494,0.0038583812454055237,0.06211586951339829,0.934003863178535,0.03571091738867879,0.0041226661476918705,0.06420799130709409,0.9136358217760265
1,0.030809503871224095,0.002933111448315714,0.05415820758034477,0.9370359989583235,0.038866929251315546,0.0047581604491949946,0.06897942047592887,0.9186039874229316,0.04014770290206783,0.005123772432574451,0.07158053110011443,0.8926646042153278
2,0.13844663300726992,0.0657023539631813,0.2563247041609164,-0.41040579733095317,0.1702309976993189,0.08727835502525436,0.2954291032130287,-0.4932155730997829,0.14532503436263058,0.06862245063084532,0.26195887202163115,-0.43753157430438394
3,0.0381537379677429,0.004603240229879381,0.06784718291778503,0.9011843258297713,0.04581483733447417,0.006991767734541266,0.08361679098447432,0.8803654928519042,0.04646235226793687,0.00712562933390604,0.08441344285068605,0.8507298813638413
4,0.04128347696148296,0.00540525997832907,0.07352047319168362,0.8839680412045812,0.05101409989831759,0.008806661655504477,0.0938438152224454,0.8492926430806854,0.052085738051845666,0.009290530287664123,0.09638739693374919,0.8053792997317463
5,0.04372293947834412,0.006049701132175837,0.07777982471165538,0.8701345527563683,0.05406610485738728,0.009569394117579623,0.09782328003895403,0.8362206363992167,0.05468518852815717,0.009942363308123705,0.09971140009108138,0.7917248776992105
6,0.04544293986068197,0.006555464287426034,0.080965821723898,0.8592781090857353,0.056231826385686745,0.010278210809934182,0.1013815111839145,0.8240690583049952,0.05628052951617771,0.010492689521153063,0.10243382996428994,0.7801967360101518
7,0.04896552798407263,0.007616773064740185,0.08727412597522925,0.8364962582340902,0.05817717194539963,0.01149520398235493,0.10721568906813467,0.80321643024439,0.05900083218550115,0.011689403526668076,0.10811754495301897,0.7551278166554308
8,0.05035893976523697,0.007969001567264284,0.08926926440418496,0.8289358201655926,0.061363935967392466,0.012573731537159405,0.11213265152113101,0.7847319766995136,0.06231226443180003,0.01300393028335086,0.1140347766400709,0.7275908705726102
9,0.051157637184428874,0.008221787083754819,0.09067407062526099,0.8235100931855603,0.06320426802436073,0.013059943576556808,0.1142801101528906,0.7763873390336966,0.06381320127355698,0.013333621163986937,0.11547130017448898,0.7206844455621779
10,0.05294231572174301,0.008839467020970326,0.09401843979225738,0.8102515777061625,0.06653669003002002,0.014477172354326396,0.12032112181294852,0.7521009604295622,0.0665212210220409,0.014821049214014241,0.12174173160430339,0.6895254839140192
11,0.05601096315549379,0.009830253693758917,0.0991476358455355,0.7889840181569355,0.07153435222026219,0.016400555526107086,0.12806465369533893,0.719146338599514,0.07093526098862042,0.016667189135954663,0.12910146837257377,0.6508521490768684
12,0.05544631726594406,0.00974713684754723,0.09872758909011822,0.7907687714281879,0.07216309433442596,0.016988897174378608,0.13034146375723502,0.7090542218150049,0.07204745589366711,0.017363260572540586,0.1317697255538638,0.6362706954081944
13,0.05933949066331946,0.010846024943140164,0.10414425064851235,0.7671805818661817,0.07564760970141626,0.018478380642424266,0.13593520751602312,0.6835303178812553,0.07551206910592591,0.018877566343968546,0.13739565620487623,0.6045486934904257
14,0.05967530134955524,0.010778502279920669,0.10381956597829076,0.7686303286786076,0.0749978857902134,0.018274739863865738,0.13518409619428515,0.6870057758784873,0.07586378417413671,0.01901826666544588,0.13790673176261514,0.6016012729945467
15,0.0595034906594214,0.011288754411088855,0.10624855015993798,0.7576775214780477,0.07575109643251703,0.01880979874863367,0.1371488197128713,0.6778330271235498,0.07550537901203085,0.0189127221265431,0.1375235329917869,0.6038122426207979
16,0.06041274644372072,0.011386702871725479,0.10670849484331357,0.7555749816905005,0.07896584112498774,0.020124260818531196,0.14186000429483708,0.6553137018282891,0.07790430291618762,0.020298822067194553,0.14247393469401537,0.5747759239292949
17,0.060117453371878564,0.011889763630333791,0.10904019272879974,0.7447761346061764,0.0779836355924877,0.020027958801861413,0.14152017100703848,0.6569605720409502,0.07632140831577386,0.019542050756076713,0.1397928852126485,0.5906289315817421
18,0.06090213248571185,0.011798469239502167,0.10862075878717736,0.746735384689152,0.08009805246161764,0.020888900996153068,0.14452993114283652,0.6422148193186814,0.07946433631144005,0.021137703626850874,0.14538811377430713,0.5572028531886974
19,0.06214347997769303,0.012020508852095326,0.10963808121312286,0.7419684130852996,0.08047549209689382,0.021056682043389213,0.14510920730053353,0.6393439562648027,0.07973501763227239,0.02115616792312798,0.1454515999332011,0.55681605915214
20,0.05907794008954262,0.011424150461886074,0.1068838175866023,0.7547690034019389,0.07872655610897795,0.019959843556851594,0.14127931043451336,0.6581351391084571,0.0769979727108432,0.020006834778052332,0.14144551876271066,0.5808925362548223
21,0.06174703665121394,0.012677036972885407,0.11259234864272707,0.7278735325645687,0.08168056496445254,0.02195979184923248,0.14818836610622468,0.623887100351086,0.07949715097373825,0.021568703579101817,0.14686287338569207,0.5481741737965757
22,0.06094799811102632,0.011759279840504858,0.10844021320757746,0.7475732772423493,0.08117751038328694,0.02117615909289294,0.14552030474436528,0.6373151845787277,0.08030532282299616,0.02159758824300336,0.14696117937402164,0.5475690916652338
23,0.05899851583091168,0.01165109823686285,0.10794025308874743,0.7498946998886573,0.07663586514337634,0.019484621653164336,0.13958732626268167,0.6662919044897462,0.0741120197254953,0.018853330321995158,0.13730742995918013,0.605056394874139
24,0.05908931134912228,0.01164827330254777,0.10792716665672165,0.7499546477344851,0.07865637124075156,0.020343627847033197,0.14263109004362687,0.6515851067454284,0.07582758426854733,0.01991795357500472,0.14113098020989126,0.5827544387495022
25,0.061548131590170196,0.012144742318885782,0.11020318651874719,0.7392967881043628,0.08241351458720472,0.02145351234643414,0.14647017562095752,0.6325808177113965,0.08053282605635922,0.02152390173606708,0.14671026458999753,0.5491126924085249
26,0.06015881190203047,0.011607354624548524,0.10773743371989387,0.7508322652954039,0.07806508545649461,0.019723875946971933,0.14044171726012158,0.6622054459492377,0.07619836818102321,0.019489790551975156,0.1396058399637177,0.5917236895401491
27,0.060958868021887894,0.012231118618996902,0.1105943878277596,0.7374422355416017,0.08371177213782635,0.0220113468558797,0.14836221505450672,0.6230310223732771,0.08161658167255517,0.022219681050335015,0.1490626749066815,0.5345373581807896
28,0.05707114113410821,0.011122602768294394,0.10546375096825636,0.7612380374341876,0.0764764146439571,0.01865877423763698,0.13659712382637118,0.6804477952194313,0.07309384210149589,0.01825603262198803,0.13511488675193428,0.6175687151350846
29,0.060873723733359,0.011968776041510538,0.10940190145290227,0.7430737619758643,0.07765338162882565,0.0193229105629019,0.13900687235853448,0.6690737531320228,0.07509385574366931,0.018732889344323208,0.13686814583504522,0.6075794182930385
30,0.05846491812849497,0.011676910264825452,0.10805975321471659,0.7493390622665219,0.07667453783011101,0.018750810428197633,0.13693359860968246,0.6788716016390602,0.07251186660845864,0.017936415580986343,0.13392690387291997,0.624264121425484
31,0.05801690629061595,0.01125429178392923,0.10608624691226111,0.7584111506922617,0.07766034312641147,0.019181224016525656,0.138496296039012,0.6715002921811657,0.07505178129218244,0.01907080361606848,0.13809708040385388,0.6005007176906914
32,0.056523310828818764,0.010793952213758477,0.10389394695437495,0.7682929851794957,0.07578146097896608,0.01816838139397325,0.13479013834095302,0.6888463439914292,0.07242567871395222,0.0178238074697901,0.1335058330927533,0.6266230602783387
33,0.057760070362012514,0.011125402754689446,0.10547702477169825,0.7611779771454967,0.07443192827758555,0.01775804996673339,0.13325933350701327,0.695873724196209,0.07155895734669648,0.017293088604880314,0.13150318857305443,0.6377406728293289
34,0.0571850193952974,0.011171285793579603,0.10569430350581625,0.76019309993442,0.07718593924440008,0.0189787278403183,0.13776330367815043,0.6749682634983891,0.0734942019086718,0.01846194304397963,0.13587473291226604,0.6132552594747085
35,0.05806563978557209,0.011181134949345004,0.10574088589256761,0.7599817877288569,0.0747174659810303,0.01789073389471474,0.13375624805860375,0.6936013649590417,0.07112029766262436,0.01702243305578078,0.1304700465845735,0.643410423291611
36,0.05440949585073585,0.009992236316487192,0.09996117404516211,0.7855032667027559,0.06991107955992683,0.01576277826427582,0.12554990348174633,0.7300449622106233,0.06651209387964505,0.01522604474903418,0.12339386025663586,0.6810415506285536
37,0.054866836016168374,0.010332839534813683,0.10165057567379382,0.7781919796955288,0.0693176209173655,0.015880753663545997,0.12601886233237466,0.7280245028198842,0.0651135450113366,0.014946853075670829,0.12225732319853412,0.6868901176517817
38,0.05485974500183945,0.010159836925921905,0.10079601641891363,0.7819059881084408,0.07031927149062993,0.01613968538408395,0.12704206147604796,0.7235900102938355,0.06770474101823351,0.015853270385701,0.12590977081108917,0.6679022935348848
39,0.05585130141390708,0.010354885703247736,0.10175895883531698,0.7777193590555853,0.07046038247660509,0.015977504970975987,0.12640215572123756,0.7263675295112746,0.0683530939746565,0.015842822143349256,0.12586827298151532,0.6681211655554324
40,0.051998483808758225,0.009253128738884429,0.09619318447210504,0.8013703162266417,0.0659388533054755,0.014300223143711766,0.11958354043810446,0.755092838684007,0.0636128303865027,0.014147779440280233,0.11894443845880409,0.7036292834613367
41,0.05285429918902407,0.00963811068576985,0.09817387985492806,0.793106625363057,0.06605145414934976,0.014185540137301387,0.11910306518852228,0.7570569122001255,0.06219146436098639,0.013621635050603756,0.11671176054967107,0.7146510689245208
42,0.05148758394653459,0.0093962163509589,0.09693408250434364,0.7982996301927399,0.0649587012372515,0.014066240031928877,0.11860118056718018,0.7591000586502092,0.060266352104957024,0.01327501730839546,0.11521726133004316,0.7219120916918684
43,0.05154004177110151,0.009142435590176847,0.09561608436961246,0.8037478067521637,0.06396107520888149,0.013245764189670635,0.11509024367717116,0.7731516162683275,0.060189412944320744,0.01271922295227648,0.11277953250602026,0.7335549910080783
44,0.052587068415425646,0.009437233378451631,0.0971454238677851,0.797420199178711,0.06484624684035854,0.013641687348632308,0.11679763417395195,0.7663709936174703,0.06063848350639552,0.01302712726426725,0.11413644143860124,0.7271049454758275
45,0.05247066093213567,0.009505261508110423,0.09749493067903799,0.7959604882914778,0.06550646707090096,0.013820429693812086,0.11756032363774815,0.7633098329680863,0.05987767220216166,0.013038271210195674,0.11418524952985686,0.7268714997076193
46,0.05088537336883401,0.00898100731237924,0.09476817668594896,0.8072146692048527,0.06380578528418265,0.013488893460024461,0.11614169561369621,0.7689877582056394,0.05954595715573708,0.012838728385576712,0.11330811262030938,0.7310515655732277
47,0.05102435533504846,0.008910812944511957,0.09439710241586845,0.8087220321081658,0.0638053754939547,0.013369217616261754,0.11562533293470663,0.7710373395918507,0.06101466948658976,0.013247012976169219,0.1150956687984792,0.7224987324465615
48,0.05154311138370156,0.009039113665845002,0.09507425343301415,0.8059685537132915,0.0625448123326336,0.012932131874572214,0.11371953163187147,0.7785229170666297,0.05944341926559059,0.012655843590262852,0.11249819372000092,0.7348826754700131
49,0.04963506136061902,0.008766494043087901,0.09362955752906184,0.8118211209161743,0.06039712527752265,0.01246869257373175,0.11166330003063563,0.7864598284330104,0.05746770266349249,0.01206068725402809,0.10982116031998611,0.7473501379836165
50,0.05097418212375536,0.00878228810057148,0.09371386290496983,0.811482656810529,0.06371945123822717,0.0129239614240956,0.11368360226565483,0.7786628450812341,0.05947660870767585,0.012523658084222638,0.11190915102985384,0.7376517257868159
51,0.05029210530174718,0.008960099651620706,0.09465780290932548,0.8076663852826307,0.06043665838413332,0.012081454050098596,0.10991566790088934,0.7930917170841252,0.05495545816268254,0.011114580394405025,0.1054257103101754,0.7671693872935336
52,0.04848201367703029,0.008100728440490701,0.09000404680063392,0.8261137617976805,0.05862827251556178,0.011079938426533034,0.1052612864567645,0.8102437814901212,0.05498480274151994,0.010785800791773303,0.1038547100124655,0.7740567328891141
53,0.04836670244232024,0.00810728194303636,0.09004044615080692,0.8259735434887077,0.05734436794286539,0.010842241906908674,0.10412608658212731,0.8143145976788526,0.05526071475738031,0.010631271742361937,0.10310805857139362,0.7772938405421846
54,0.04896725921834173,0.008294231340027323,0.09107267065386478,0.8219610211387787,0.060707687557912955,0.011804472900226883,0.10864839115342151,0.7978353260803911,0.05714071684804138,0.011572783728047794,0.10757687357442487,0.7575708456364958
55,0.04814995024457159,0.008300658526225174,0.09110794985194856,0.8218234500493478,0.05940076164470145,0.01227882670229743,0.11080986735077987,0.7897114917907402,0.05635540039114615,0.01187928978641303,0.10899215470121246,0.7511500910209328
56,0.04772327065205795,0.007836973935497036,0.088526684878047,0.831776932947455,0.05787870208832336,0.010806704462727301,0.10395530031088988,0.814923215774348,0.053728903841814196,0.01041564258461285,0.1020570555356799,0.7818108863625893
57,0.04791048457610355,0.007999908593760053,0.08944220812211678,0.8282797888024366,0.05736438971537049,0.010642666224975523,0.10316329882751676,0.8177325522966757,0.05322300108969725,0.010076845796717221,0.10038349364670081,0.788908074102437
58,0.04678460232180431,0.00771872664312818,0.08785628402754227,0.8343156822615708,0.05671275532049511,0.010710123636328011,0.10348972720192093,0.8165772694064695,0.05303149026594852,0.010259571830507321,0.10128954452709975,0.7850802812394228
59,0.0468288243017092,0.007437261280531326,0.08623955751586,0.8403575986989212,0.055531184689911965,0.009647815917157937,0.0982232962038942,0.8347704657874933,0.0516123856353114,0.00900131573618577,0.09487526409020304,0.8114383701946555
60,0.04621405118013319,0.007620736294332306,0.08729682866136837,0.836419418156368,0.055879326821275506,0.010483115101807777,0.10238708464356125,0.8204650420114935,0.052049961469855986,0.009958785909872037,0.09979371678553733,0.7913805400717548
61,0.045166281010936324,0.007406029337109764,0.08605829034503162,0.8410282500316302,0.054262805541227456,0.009959937872513952,0.09979948833793664,0.8294250315727655,0.05121515505884404,0.009578185640374636,0.09786820546211439,0.799352460300125
62,0.04616205149754003,0.007577045110038811,0.08704622398495417,0.8373574364926062,0.05386930391762794,0.00969120744704284,0.09844393047335544,0.8340273377745613,0.050639341521265376,0.009268788436795655,0.0962745471908108,0.8058323490805257
63,0.04522658804254481,0.007227624723964882,0.0850154381507552,0.8448578426272695,0.05345410134071089,0.009517382869260158,0.09755707493185801,0.837004276209989,0.0511453034213047,0.009381834971999688,0.09685987286797194,0.8034622185011997
64,0.04375556942573396,0.007026017283676679,0.08382134145715325,0.8491854021323935,0.05151044101389056,0.009127029257023534,0.09553548689897139,0.8436895142039397,0.047054442204531755,0.008423498809696287,0.0917796208844659,0.823536111857413
65,0.0450995312973277,0.0072876322597339276,0.0853676300463702,0.8435698047859876,0.05168791262495408,0.008907475372283421,0.09437942239854735,0.8474496176741604,0.047578206850205876,0.008231630127481102,0.09072833144878782,0.8275534302694422
66,0.042523918609336686,0.006684977385400167,0.08176171099848735,0.8565058910186693,0.050814059625324585,0.008892420321222097,0.09429963054658325,0.8477074520996684,0.04719356629050727,0.008377925446286131,0.09153100811356843,0.8244864137581801
67,0.04306052260647277,0.0066229323586359775,0.08138140056939287,0.8578376974435787,0.050144564589558314,0.008289198920366064,0.09104503786789296,0.8580382867617604,0.04650311201469757,0.007828604637659626,0.08847940233556975,0.8359923566987283
68,0.043378874668424425,0.006901008555588039,0.08307230919860142,0.8518687473918256,0.05182357927493886,0.009068417749832705,0.09522824029578991,0.8446933011870029,0.04830276356412106,0.00862619432884476,0.09287730793280327,0.8192808301231974
69,0.04153124992762956,0.0063520782513659,0.0796999262946077,0.8636516241849819,0.04629245706413054,0.007343011447323072,0.08569137323746814,0.8742427953045246,0.0440742585207363,0.007093229146356919,0.08422131052386278,0.8513948521142799
70,0.04238252380725569,0.0066087548911721,0.08129424881977876,0.858142019050677,0.04564714958753593,0.007136383128601482,0.08447711600546909,0.8777815341393695,0.04242767108719756,0.006501578597590999,0.08063236693531327,0.8637887284267767
71,0.040959937757574935,0.0062628664941187465,0.07913827452073205,0.865566568825602,0.046296379874859885,0.007333269528808068,0.08563451131879056,0.8744096307591067,0.04221364739538884,0.006746857894281539,0.08213925915347385,0.8586488094789786
72,0.03957777291023126,0.005971081568573815,0.07727277378594491,0.8718297789296027,0.045552546677097225,0.007395418514423561,0.08599661920345218,0.873345240844636,0.04233829154313524,0.006907425565179925,0.0831109232603027,0.8552837892849128
73,0.041382162686867376,0.0062289423470978066,0.07892364884556344,0.8662947560682923,0.04663567865050044,0.0074214113642622655,0.08614761380480754,0.8729000295833754,0.0437827191931423,0.007044826509055576,0.08393346477451992,0.8524042857106464
74,0.040736378275038745,0.006017054529444883,0.07756967532125478,0.8708429619701564,0.044786651909790684,0.006949270609706486,0.08336228529560887,0.8809858667879941,0.04289457380719542,0.006764269376007578,0.08224517843623162,0.8582814612979086
75,0.04121541414827841,0.006294281021473498,0.07933650497389898,0.8648922505116352,0.04439189733487859,0.0069089730854444325,0.08312023270807435,0.8816758255830448,0.04187294072746041,0.006439308484107236,0.08024530194414646,0.8650890742375905
76,0.04038085941407513,0.005956122373151291,0.07717591834990556,0.8721508780657272,0.0448720823914805,0.007045451202303563,0.08393718605185406,0.879338205725082,0.04342227466999375,0.006990502075602488,0.08360922243151463,0.8535402022793777
77,0.04081488913592865,0.0060662927478876355,0.07788640926302634,0.8697860425272284,0.043872629684280136,0.006632570090882444,0.08144059240257553,0.8864090335504172,0.042625217936453214,0.006464480205515984,0.08040199130317598,0.8645603336106917
78,0.039849697416693634,0.005853104339871333,0.07650558371695057,0.8743621068536582,0.04469218388757722,0.007116373462396227,0.08435860040562686,0.8781230819535428,0.042638770274592314,0.006918628432914915,0.08317829303919932,0.855044568713965
